timestamp,Screenname,text
2017-02-03 18:06:00 +0000,MerolaTile,Have a great weekend! Thanks for the follow! @smartstayuk @Gr8LivingHomes @MarmolesFer @Flooringandbed @MillaneFlooring @Carterthorne
2017-02-03 18:04:13 +0000,MerolaTile,Shoutout to some of our new followers! @ATRIANGLELEGACY @CCbyGabriel @TheLondonStudio @AtlamDesign @Marldon_UK @CreativeDisp @gingeralz
2017-02-03 18:02:55 +0000,MerolaTile,Thanks for joining us! Happy Friday! @ideal_flooring @shipleystove1 @tjcflooring1  @MKSKitchens @JandLFlooring @border_carpets
2017-02-03 18:01:53 +0000,MerolaTile,Some cozy &amp; fun design inspiration before the weekend! https://t.co/xxS0DqnyPB #hgtv #interiordesign https://t.co/lU5cH7IfWy
2017-02-03 18:01:31 +0000,MerolaTile,Have a great weekend! Thanks for following :) @Ellinisinterior @wineo_int @UnitedCarpets @shipleystove1 @tjcflooring1 @Crawshawsltd
2017-02-03 17:59:40 +0000,MerolaTile,Thanks for the follow! Have a great weekend! @MJH_Flooring @Floorstyle_C @ResourceA @wood_guy75 @ArchwayCarpets @olympicbaths @ImageFlooring
2017-02-03 16:01:54 +0000,MerolaTile,"Another example of how a neutral grout can be a timeless touch. It's not stylized, but you'll never tire of it either! Pic via @Pinterest https://t.co/2HONaJukTo"
2017-02-03 14:01:55 +0000,MerolaTile,Those subways look great with the pops of color! What's your favorite way to use subway tiles? https://t.co/0lONGVTe48 #interiordesign #tile https://t.co/gwuDFSeh7J
2017-02-02 19:10:27 +0000,MerolaTile,"Beautiful tiles, beautiful house. https://t.co/OPL3BXfjtI #interiordesign #hgtv https://t.co/hWPjdSf3bg"
2017-02-02 19:01:57 +0000,MerolaTile,An unbelievable transformation in this studio apartment! https://t.co/dTe8wJb9ZW https://t.co/YIPCmK1UUZ
2017-02-02 17:02:11 +0000,MerolaTile,Choose a matching grout if you want the tile to shine! The low contrast will bring the focus to the details of the tile. Pic via @Pinterest https://t.co/CPJ9DNipWK
2017-02-02 15:01:53 +0000,MerolaTile,How amazing is this glass mosaic backsplash! https://t.co/yLTTTmeDZb https://t.co/RqmykiaxPm
2017-02-01 21:34:32 +0000,MerolaTile,RT @MerolaTileNY: Choosing a neutral grout color is usually a safe bet if you can't seem to commit to a stylized grout choice! Photo via @Pâ€_
2017-02-01 21:34:16 +0000,MerolaTile,"RT @MerolaTileNY: If you're a fan of Joanna Gaines, you have to check out this Fixer Upper! (And we now carry carrara subways!) https://t.câ€_"
2017-02-01 20:01:57 +0000,MerolaTile,"If you're a fan of Joanna Gaines, you have to check out this Fixer Upper! (And we now carry carrara subways!) https://t.co/wkw1iewQXN https://t.co/jJivJBqbjG"
2017-02-01 18:01:54 +0000,MerolaTile,"Speaking of neutral grout, beige would look great with our Treviso Cielo as well! https://t.co/gcMab4NnLf https://t.co/zKAi1oHFYE"
2017-02-01 16:43:31 +0000,MerolaTile,"RT @thedlcompany: â€œWe canâ€™t change the direction of the wind, but we can adjust the sails to always reach your destinationâ€ù Jimmy Dean"
2017-02-01 16:42:49 +0000,MerolaTile,RT @PeriodLivingMag: A small kitchen doesn't mean you have to cut back on style as these bijou beauties prove https://t.co/cUqUfovKKs httpsâ€_
2017-02-01 16:42:43 +0000,MerolaTile,RT @HB: Brick wallpaper decorating ideas: stylish ways to transform your home https://t.co/1hFeFU0ZAq https://t.co/3dS94pEZUk
2017-02-01 16:41:58 +0000,MerolaTile,We like #1! _Ÿ‘ŒWhat do you guys think? https://t.co/OBNK3PEHS8
2017-02-01 16:39:17 +0000,MerolaTile,Thanks for the follow! Have a great day :) @DecorLineIasi @Stonearth_UK @ProboxDrawers @TheFloorinGroup @ZanderHomes @PaletteCAD
2017-02-01 16:37:51 +0000,MerolaTile,Thanks for the follow! :)  @RKNaturalStone @baseinterior @nationaltiles @livingspaceslym @AlanWardFurn @thedlcompany @Kingsmeadcpts
2017-02-01 16:35:30 +0000,MerolaTile,Thanks for the follow! :) @HEXBS @SGRInc @JoFrancesLtd @AWorldOfTile @scandilondon @aggreco_ @kitchandbath @DanbyKitchens @TTTrimsUK
2017-02-01 16:01:57 +0000,MerolaTile,Loving this muted color scheme with pops of red! Recreate the floors with our All Wood Abete: https://t.co/2rxtlFqrFB #interiordesign https://t.co/LOlWGVF9x7
2017-02-01 15:10:13 +0000,MerolaTile,RT @MainStageHome: Love the reclaimed wood trend? Make your own! How to Make Long Reclaimed Wood Shelves: https://t.co/7dgmGw96uu via@youngâ€_
2017-02-01 14:01:57 +0000,MerolaTile,Choosing a neutral grout color is usually a safe bet if you can't seem to commit to a stylized grout choice! Photo via @Pinterest #tile https://t.co/ExnAqW7UDc
2017-01-31 21:01:28 +0000,MerolaTile,"Dark grout can really make the layout of the tile pop, like with this chevron pattern, and creates a bold focal point! Photo via @Pinterest https://t.co/ZtMV2mgCJh"
2017-01-31 19:01:31 +0000,MerolaTile,"Use a bold color, like dark green, to accentuate lighter design elements!  https://t.co/hmp2sXS5gs #interiordesign #homedecor https://t.co/65IK9LHxOV"
2017-01-31 17:02:10 +0000,MerolaTile,"Another new arrival! Verse is a stunning addition to the 12x24 program, use Verse to achieve a natural stone look w/out the maintenance! https://t.co/5OUXGnSgPZ"
2017-01-31 15:02:02 +0000,MerolaTile,Imagine recreating this kitchen w/ Gotham Super White as a back splash and Picasso Maple on the floors... https://t.co/ejgCMicb7a https://t.co/qncTxup7hR
2017-01-30 21:16:52 +0000,MerolaTile,RT @MerolaTileNY: What does your dream kitchen look like? We carry a variety of tiles that'll help you achieve anything you dream up! httpsâ€_
2017-01-30 20:01:58 +0000,MerolaTile,Can't get over this gorgeous installation of Victoria Blue Brick...such a sleek look! #interiordesign #backsplash https://t.co/045HAP3Qll
2017-01-30 18:01:46 +0000,MerolaTile,What does your dream kitchen look like? We carry a variety of tiles that'll help you achieve anything you dream up! https://t.co/wpFjyKAm2Q https://t.co/vzwF1zRmHs
2017-01-30 16:32:36 +0000,MerolaTile,RT @MerolaTileNY: Love marble? Well we now have a MARBLE MOSAICS line! Check out this beautiful kitchen for inspo: https://t.co/8pQ4nBUk3Râ€_
2017-01-30 16:01:58 +0000,MerolaTile,New Arrival! Shades White is a beautiful 12x24 that can be used to achieve countless design styles. Where would you use Shades? #tile https://t.co/qZFKjWlAjs
2017-01-30 15:17:19 +0000,MerolaTile,Thank you for joining our conversation! :) @Stone_Interiors @SpicyLemon_L @bathromboutique @FIT36fitness @washroom_tweets @MRDirectSinks
2017-01-30 15:15:10 +0000,MerolaTile,Have a great day! Thanks for the follow :) @Glenlith @aleaexperience @loricdesigns @evergreenwalls @iConsumerShop  @AscotSolutions
2017-01-30 15:12:48 +0000,MerolaTile,Happy Monday to our new followers! @olivergreenco @CarronBaths @PrestigeBathLtd @home_Imp_studio @vestamarble @Bath_Cabinets @Luxury_Bath
2017-01-30 15:10:51 +0000,MerolaTile,Thanks for the follow! :) @scrignospa @CurtisDesigns01 @bellnorthampton @NSDesignCtr @contempbrighton @Germankitchens4 @VictoriaWDesign
2017-01-30 14:53:36 +0000,MerolaTile,RT @LimitlessLtdUK: @MerolaTileNY Thank you for following! Please check out our stylish natural light solutions &amp; help spread the word httpâ€_
2017-01-30 14:01:42 +0000,MerolaTile,Love marble? Well we now have a MARBLE MOSAICS line! Check out this beautiful kitchen for inspo: https://t.co/8pQ4nBUk3R https://t.co/gyafqry9Qf
2017-01-27 18:51:41 +0000,MerolaTile,"RT @HomeAdore: Manhattan Beach Home by Wendy Resin Interiors | https://t.co/dvPT5S1mym
Please RT #architecture #interiordesign https://t.coâ€_"
2017-01-27 18:51:15 +0000,MerolaTile,"RT @Just_DIY_Decor: 10 Must-Have Interior DÃ©cor Ideas for Living Room Spaces
https://t.co/SxWBSoJvas #homedecor #home #diy #livingroom httpâ€_"
2017-01-27 18:49:19 +0000,MerolaTile,RT @USCabinetComp: Our favorite trend of 2017 is using blue in the kitchen. What do you think? Check out our website for more! https://t.coâ€_
2017-01-27 18:47:39 +0000,MerolaTile,RT @ArchitecFeedd: Please RT #interiordesign #homedecor #decoration More Than Meets the Eye: Great Uses for Floating... https://t.co/XFbatgâ€_
2017-01-25 19:27:47 +0000,MerolaTile,"RT @ArchitecFeedd: Please RT #interiordesign #homedecor #decoration 2 Simple, Super Beautiful Studio Apartment Concepts For A.. https://t.câ€_"
2017-01-25 19:26:23 +0000,MerolaTile,"RT @amsumash: What to consider when selecting #Countertops 
https://t.co/GTYpUqwnyQ
#Granite #Marble #Soapstone #NaturalStone https://t.co/â€_"
2017-01-25 14:32:52 +0000,MerolaTile,Thanks for following! Hope you have a great day :) @carrviewbuxton @HomeBuildersCA
2017-01-25 14:31:25 +0000,MerolaTile,Thank you for joining our conversation! @TLAStudioLondon @CWashrooms @SuncorStainless @Best_Plumbers @mcnicholsco @terri1003 @Nat_woodfloor
2017-01-25 14:23:37 +0000,MerolaTile,Shoutout to our newest followers! @neogranite @FromTheAir1 @topdoorscouk @paintspraytools @sahin_marble @AAPaintingOrg @JPInterior_
2017-01-25 14:22:12 +0000,MerolaTile,Thanks for the follow! :) @AtlantisRail @iGtNorthKitchen @J_W_Design @clyde_valley @taraceagroup @SynPropertySol @Mallardbathroom
2017-01-25 14:09:32 +0000,MerolaTile,RT @teaselfabrics: Hello to our new followers @EbayAfremov @BeauProperty @PerkPearl @michelle36707 @MumsTonbridge @MerolaTileNY _Ÿ‘‹_Ÿè__Ÿ˜ç
2017-01-23 17:29:24 +0000,MerolaTile,@ElbieInteriors @InnociUSA @distinctivemak @LINEAERREDESIGN @ColorflyHome @RyvyrProducts @UppinghamStone Thanks for the follow! :)
2017-01-23 17:26:59 +0000,MerolaTile,Thanks for the follow! Have a great week :) @unitedfhome @MAMAproject @LochAnnaKitchen @ScavoliniYYC @StrukturCondos @builders_bay
2017-01-23 17:25:32 +0000,MerolaTile,Hope our new followers are having a great Monday! @GAJArchitects @Toucanstone @S_CWarehouse @KappionCanopies @Leck_Bath_Kitc @midnighttiler
2017-01-20 16:48:55 +0000,MerolaTile,Hope our newest followers have a great weekend! @custom_mosiac @HillviewMasterB @Avanahomes @LochAnnaKitchen @HomeDesignSchoo @ScavoliniYYC
2017-01-20 16:47:50 +0000,MerolaTile,Have an nice weekend! @DNaylorInterior @PeakLt @Cedar_Pines @RoseStoneGranit @MirasolLLC @TaylorproR @OxalaInteriors @KitchensKWW
2017-01-20 16:46:21 +0000,MerolaTile,@apliancecoupon @BensBespoke @kitchens_unltd @SuperiorCabinet @FloorsAllied @SuperFloorsAK @BelwithKeeler  Thanks for the follow!
2017-01-18 20:02:38 +0000,MerolaTile,"Stay updated on the arrival of our new line, Shades, by following us on Facebook! https://t.co/PCMeqMH7Iw https://t.co/M9iDsPPuEM"
2017-01-18 19:09:48 +0000,MerolaTile,"#kbtribechat We're a tile wholesaler &amp; distributor in Amityville, Long Island! We're excited to be a part of today's KB Tribe Chat _Ÿ™‚"
2017-01-18 19:08:42 +0000,MerolaTile,RT @CountryLiving: 8 Gorgeous Kitchen Trends That Are Going to Be Huge in 2017 https://t.co/ULa4VWBRGQ https://t.co/WhiXNpzLLy
2017-01-18 19:07:07 +0000,MerolaTile,"RT @Vetrazzo: Eco-friendly Toronto home combines reclaimed wood, quartz counters and recycled glass island for fresh start in 2017 https://â€_"
2017-01-17 20:02:30 +0000,MerolaTile,"If you're simplifying this year, you need to check out this article on the Danish ""hygge"" philosophy! https://t.co/dbSc8sed60 https://t.co/Ws8YKoZXbT"
2017-01-17 18:40:30 +0000,MerolaTile,Get some tile ideas for the new year from these awesome kitchens! https://t.co/xPOzLU7j1Q #interiordesign https://t.co/QsMRpsof9l
2017-01-17 14:36:23 +0000,MerolaTile,Love the long subway tiles! Reminds us of our Gotham 4x12s _Ÿ™‚ https://t.co/GmaTgFtwLV
2017-01-17 14:32:51 +0000,MerolaTile,RT @marnieoursler: @MerolaTileNY Thanks so much! Tile is an absolute room changer. It's my favorite way to add major impact!
2017-01-16 19:01:49 +0000,MerolaTile,Love HGTV? We're digging these designs by the Scott brothers! https://t.co/KO2YTb10uu #hgtv https://t.co/43pB2Lly1F
2017-01-16 17:36:03 +0000,MerolaTile,"RT @RocklandSupply: May as well do something pretty awesome while the time passes!!:)
#localbiz #smallbusiness #hardwork https://t.co/Bvuhâ€_"
2017-01-16 15:10:33 +0000,MerolaTile,"160 years old, but it looks brand new...you have to see the updates made to this Brooklyn townhouse! https://t.co/G3L7qujvlD https://t.co/HOcewiH2aq"
2017-01-16 14:42:08 +0000,MerolaTile,Such a beautiful bathroom! Loving that tiled wall_Ÿ‘Œ https://t.co/Bw43FiOd81
2017-01-16 14:28:48 +0000,MerolaTile,"@123Remodeling @tor_dealfinder @colortheory Thanks for the follow! 
Have a great week :)"
2017-01-13 18:01:58 +0000,MerolaTile,"We're looking forward to a nice, relaxing weekend. What are your plans? https://t.co/jamcupyUY0"
2017-01-13 16:02:01 +0000,MerolaTile,"Minimalism picked up over 2016, but is 2017 the year for maximalists? https://t.co/psOcak2jT8 https://t.co/TQwFve5jZ8"
2017-01-13 14:32:09 +0000,MerolaTile,What a great way to use ledgestone :) https://t.co/V6GUY6COE4
2017-01-12 19:05:25 +0000,MerolaTile,Wouldn't this be a cool way to use wood-look tile? https://t.co/TbvBlcM1of https://t.co/RkZFUoSmaK
2017-01-12 17:02:15 +0000,MerolaTile,"What's your design style? Traditional, contemporary, etc. Retweet and let us know! #interiordesign https://t.co/ctU4GrANqJ"
2017-01-12 14:48:25 +0000,MerolaTile,Some beautiful subway tile! https://t.co/WApF6LM2IO
2017-01-12 14:47:39 +0000,MerolaTile,"Who else loves that rich, jewel-toned blue on the cabinets? _Ÿ˜ç https://t.co/Ati2gGDJEu"
2017-01-12 14:46:52 +0000,MerolaTile,RT @HappyFloorsHF: I can't believe it's not #marble. #HFTile #HappyFloors #Porcelain #Tile #Imported #Spain #MadeInSpain #SpanishPorcelainâ€_
2017-01-12 14:44:35 +0000,MerolaTile,RT @MerolaTileNY: Need to give your home a face-lift? Consider these ideas to spruce up the exterior of your house! https://t.co/q8uf5lprIUâ€_
2017-01-11 20:02:05 +0000,MerolaTile,Get creative with hex tiles and use them as a backsplash! https://t.co/2kxDdMjwmw https://t.co/bbZUUhOjXs
2017-01-11 18:02:18 +0000,MerolaTile,"If you're looking for an accent piece for your next project, check out our Cristallo Marmi Series at https://t.co/pPJ50aWFSQ #interiordesign https://t.co/Ij455AhSyh"
2017-01-11 16:02:10 +0000,MerolaTile,Need to give your home a face-lift? Consider these ideas to spruce up the exterior of your house! https://t.co/q8uf5lprIU https://t.co/tCyzzjOKHO
2017-01-10 21:01:35 +0000,MerolaTile,Loving this fun design with glass subways! How would you use our Gotham Glass 3x6s? https://t.co/MjMOBzhJng
2017-01-10 19:01:57 +0000,MerolaTile,Need a New Year's Resolution? Take a look at these 8 Home Resolutions for 2017! https://t.co/aCw6wsVwiA https://t.co/rIvunzKJs4
2017-01-10 17:20:31 +0000,MerolaTile,RT @maducao: One finds limits by pushing them. - Herbert Simon #quote
2017-01-10 17:15:59 +0000,MerolaTile,RT @MichaelNash: @victoryclosets @MATTJ1author @MerolaTileNY @TheBathroomSite Thanks for the follow! Glad to connect :)
2017-01-10 17:02:14 +0000,MerolaTile,"Looking for a quick way to spice up your kitchen? Use Cristallo Marmi Blanco as a backsplash! Easy install, fast results. #interiordesign https://t.co/je1RuEJoPW"
2017-01-10 15:01:58 +0000,MerolaTile,"Do you like feminine, nautical design? Be sure to check out this living room! https://t.co/U6bYORnEIT https://t.co/LfJejd12Or"
2017-01-09 20:30:50 +0000,MerolaTile,"Such a beautiful, simple space built to be in tune with the outdoors... https://t.co/UCuWmYa0bY https://t.co/4YHO39GD0q"
2017-01-09 17:02:07 +0000,MerolaTile,"Coming soon! Shades is a durable, stylish 12x24 that will go with any design! https://t.co/oeSLsan7JK"
2017-01-09 14:25:15 +0000,MerolaTile,De-cluttering for the new year? Learn how to mask the mess in the meantime! https://t.co/QHey3HNDxe https://t.co/BO442ME67u
2017-01-06 21:01:13 +0000,MerolaTile,Where would you use these Stone Quartz tiles? https://t.co/z0RD2CUmxg https://t.co/fEKZG1sFZh
2017-01-06 20:32:23 +0000,MerolaTile,RT @porthoshome: https://t.co/JT0CWPzJ5s
2017-01-06 20:21:18 +0000,MerolaTile,Thanks for the follow! Have a nice weekend :) @lucyluvsdesign @BpReno  @banjaiga  @LavishCeramics  @TileDistinctive  @winberg_IAD  @OtterBed
2017-01-06 19:01:17 +0000,MerolaTile,Check out these bathroom remodels from Fixer Upper!  https://t.co/cgSiohceE4 #hgtv https://t.co/YzICGICF1D
2017-01-06 17:01:41 +0000,MerolaTile,"Elegant with a touch of eclectic, this is one very inspiring house! https://t.co/mb7z9VDnq8 https://t.co/QUMxCfcSEQ"
2017-01-06 15:05:22 +0000,MerolaTile,Add some texture into your design with Ledgerstone! https://t.co/bdiHpQFsbP #tile #stone
2017-01-05 20:01:15 +0000,MerolaTile,"If you're looking to pave some new paths this year, consider adding Brickstone into your life! https://t.co/7Eq9GPedLp #tile https://t.co/X34Ne6d4W6"
2017-01-05 18:01:14 +0000,MerolaTile,We are lusting over the most popular powder rooms of 2017! Which is your favorite? https://t.co/LKzKXrfGBv https://t.co/YdlGHmBM5c
2017-01-05 16:46:23 +0000,MerolaTile,We're so happy to have you join our conversation! Thanks for the follow! @mtlcarpentry @Noreus @KremjoHomewares @GF_Spain
2017-01-05 16:45:13 +0000,MerolaTile,Thank you to everyone who has followed us in the new year! @rtcproducts @archanddecor @inscaOficial @globe_cambridge @PClipUK @BoConcept_NJ
2017-01-05 16:01:16 +0000,MerolaTile,Want to incorporate a new texture into your traditional design? Try our Antique Metal series! https://t.co/D0sYZMJvjv https://t.co/wr1RVNgJFz
2017-01-05 14:01:24 +0000,MerolaTile,You'll never guess what this open-concept kitchen looked like before! https://t.co/LPbGQ15oc0 https://t.co/mCF0zQgFjp
2017-01-04 16:53:35 +0000,MerolaTile,RT @decoclubblog1: Please RT if you like!! #architecture #design #architects #interiordesign Gilded. https://t.co/twrEEYvbHG https://t.co/Oâ€_
2017-01-04 16:53:17 +0000,MerolaTile,RT @ArchitecFeedd: Please RT if you like!! #architecture #design #architects #interiordesign 30 Rooms I Love https://t.co/7hug3NlBOy https:â€_
2017-01-04 16:45:37 +0000,MerolaTile,"Design can be stiff, but check out these tips on how to make your design look lived in! https://t.co/onhqshIWAt https://t.co/qTpNBuAq57"
2016-12-30 21:01:28 +0000,MerolaTile,Happy New Year all! We are so happy to have had your business and company this past year. See you in 2017! #happynewyear
2016-12-30 17:02:05 +0000,MerolaTile,"If you like Joanna Gaines' design, check out this incredible transformation! https://t.co/96tCWKIM0S #hgtv #interiordesign #fixerupper https://t.co/60aGphGCR4"
2016-12-29 20:31:05 +0000,MerolaTile,Mid-century mod with an ecclectic twist. A fun space for sure! https://t.co/VMAWfLdY71 #houzz #interiors #homedecor https://t.co/SLDjGBQewT
2016-12-29 17:01:49 +0000,MerolaTile,Sparkle and shine in 2017 with the Galaxy Hex Mosaic! #interiordesign #homedecor #kitchen https://t.co/n2aXH3SRoV
2016-12-28 20:30:45 +0000,MerolaTile,A perfect mix of industrial and modern! https://t.co/F7G2gkJoGh #houzz #interiordesign https://t.co/No0swDhsPL
2016-12-28 17:01:59 +0000,MerolaTile,Our Vetro Marmi Grey Sleek Mosaic &amp; Harem series go together like champagne and New Year's! #homedecor #tile https://t.co/poQdgRwvlQ
2016-12-27 19:01:22 +0000,MerolaTile,Get in the New Year's mood with our sparkly Grey Metal Mix! #interiordesign #homedecor #backsplash https://t.co/b0rzNAQRFb
2016-12-27 17:40:21 +0000,MerolaTile,You need to see this dreamy industrial &amp; inviting kitchen! #interiordesign #interiors #houzz https://t.co/B5BiIto9T6
2016-12-27 17:01:46 +0000,MerolaTile,Such a tranquil space that it's calming just to look at...https://t.co/EwWJPETLgB #houzz #interiors #interiordesign https://t.co/yiF9zlGs69
2016-12-23 20:01:38 +0000,MerolaTile,Wishing a Merry Christmas to those who are celebrating this weekend! See you on Tuesday! #merrychristmas
2016-12-23 17:02:08 +0000,MerolaTile,2016 RECAP: Best 10 Kitchens https://t.co/pM5VZ1AU8x #interiordesign #interiors #houzz https://t.co/kxMVS8EZLD
2016-12-23 03:30:35 +0000,MerolaTile,"If you're somewhere warm for the holidays, check out these outdoor entertaining tips! https://t.co/uBJTyeKh0c #hgtv #interiordesign https://t.co/WeyRjkqwyF"
2016-12-22 17:02:19 +0000,MerolaTile,Giardino Bronzo is perfect for this time of year with its golden tones and ornate details! https://t.co/XxmFXG5JAQ  #homedecor #tile https://t.co/1o55HXpA0l
2016-12-22 14:38:41 +0000,MerolaTile,Happy Holidays to our newest followers! @Tilelook @Valiryo_EN @thesimpleparent @HangItPerfect @BargainTile @LuxuryTouch1 @jane__HIGHTECH
2016-12-21 20:01:57 +0000,MerolaTile,Are you expecting in 2017? Check out the top 10 nurseries from this year! https://t.co/pFY2AvJyQP #houzz #interiordesign #nursery https://t.co/jMYBQDTAYD
2016-12-21 17:02:17 +0000,MerolaTile,Our friends at Alure Home took this picture featuring our Gotham Glass 3x6 as a backsplash! #interiordesign #kitchendesign #interiors https://t.co/66aEs3MVJd
2016-12-20 19:01:36 +0000,MerolaTile,Get the warmth &amp; classic look of wood flooring with an easier install. Use our Sequoia planks! #interiordesign #tile #architecture https://t.co/isyO8foC17
2016-12-20 15:45:23 +0000,MerolaTile,"If you're into warm, rustic design, you have to check out these beautiful farmhouse kitchens! https://t.co/0c9xdD4pPJ #houzz #interiordesign https://t.co/8knrqeLSfZ"
2016-12-20 14:18:40 +0000,MerolaTile,@tile_trader Love how these have a hand-made look! They're beautiful!
2016-12-20 14:18:11 +0000,MerolaTile,@BALtiling @BrimstoneHotel This looks great!!
2016-12-19 17:18:49 +0000,MerolaTile,"RT @nycliving_: If you have the courage to begin, you have the courage to succeed. - David Viscott #quote"
2016-12-19 17:00:53 +0000,MerolaTile,Put a twist on traditional Christmas decor with one of these themes! https://t.co/BA0jioyAuC https://t.co/mEwn0EKDnH
2016-12-19 14:12:13 +0000,MerolaTile,RT @GProductsInc: #MotivationalMonday https://t.co/xLA6RE43zM
2016-12-19 14:11:34 +0000,MerolaTile,RT @LDLCOMP: The latest LDL Kitchen Trends! https://t.co/OxUhMpsOMs Thanks to @Bathroomreview @atifatif @pearcemm #design #interiordesign
2016-12-09 18:45:34 +0000,MerolaTile,"RT @VintageIndustr: 10 #LIGHTING DESIGNS FOR YOUR #INDUSTRIAL #BATHROOM https://t.co/WdWSkeKkqe 
#vintagestyle #industrialstyle https://t.câ€_"
2016-12-09 18:44:33 +0000,MerolaTile,"RT @HomeAdore: Farmhouse by Pal + Smith | https://t.co/nGXbYpoYH9
Please RT #architecture #interiordesign https://t.co/xYMwREZXqb"
2016-12-09 18:44:25 +0000,MerolaTile,@foamandbubbles @BCDesignsUK Love the contrast between that beautiful sink and the white subway tiles!
2016-12-09 18:43:44 +0000,MerolaTile,"RT @HomeAdore: OSR House by OSR Interiors &amp;amp; Building Design | https://t.co/fKfSC07zeX
Please RT #architecture #interiordesign https://tâ€_"
2016-12-08 14:05:20 +0000,MerolaTile,"Chic yet cozy, this home blends contemporary trends with classic farmhouse style. https://t.co/HhUBD40Llf #interiordesign #homedecor https://t.co/rLFJiGL1kt"
2016-12-07 20:30:24 +0000,MerolaTile,You can never go wrong with a classic pennyround! #interiordesign #tiles https://t.co/dNPUneYfha
2016-12-07 17:02:19 +0000,MerolaTile,"House of Interior Designer Ali Qualy is everything you'd hope a home to be: fun, inviting, and chic! https://t.co/RTXA8afx4E #houzz https://t.co/voYJJdddWj"
2016-12-06 17:55:20 +0000,MerolaTile,Giardino Oro is a great addition to a traditional kitchen!  See more on our website: https://t.co/XxmFXG5JAQ #interiordesign https://t.co/4TMfYY7iUl
2016-12-05 15:35:16 +0000,MerolaTile,Who knew plywood could be so beautiful?! You need to check out this house! https://t.co/ILHXK6Lhwi #interiordesign #architecture https://t.co/81ggReYrfg
2016-12-05 14:45:43 +0000,MerolaTile,Thanks to some of our newest followers! @DM__Design @hannochs_indo @Studio1Kitchens @JaneCollins66 @PaulTaberner @CathySavels @StoneSpiritFL
2016-12-02 17:02:30 +0000,MerolaTile,"If you love cozy, rustic designs, you need to see this kitchen! https://t.co/CHIc2CL6gf #interiordesign #homedecor #houzz https://t.co/y8V9bivI2q"
2016-12-02 14:22:57 +0000,MerolaTile,Hope our new followers are having a great FriYAY! @Paradise_KB @storeytiling @v4designs @TheBespokeBuild @MartinWright2 @SSPartitioning
2016-12-02 14:21:29 +0000,MerolaTile,Thanks for the follow! Have a great weekend :) @ulmokitchen @For_the_floor @Symesinteriors @andrewsuvalsky @ModoHome_com @GirlinaHard_Hat
2016-12-01 20:31:36 +0000,MerolaTile,Stay sweet with Sugar White. These textured 12x24s add just the right amount of interest to a space! #interiordesign #interiors https://t.co/9ImBKR2Wm2
2016-12-01 20:31:35 +0000,MerolaTile,Short on space? Check out these hacks for creating a bedside table in the tightest spaces! https://t.co/unv68QQxkg https://t.co/ZGpJpQF1Op
2016-12-01 17:02:26 +0000,MerolaTile,You'll never believe what they turned this garage into! https://t.co/78H1IeBRQB #houzz #interiordesign https://t.co/MlgKvq8Got
2016-12-01 15:02:07 +0000,MerolaTile,Missing summer already? Remind yourself year round of sunny beach days with Vetro Marmi Shell Grey! #interiordesign #architecture #tile https://t.co/zwLm20aLvk
2016-11-30 15:31:04 +0000,MerolaTile,Get a taste of Long Island in your house with Hampton Crema! #interiordesign #homedecor #tile https://t.co/vyF6wL2sSc
2016-11-30 08:30:38 +0000,MerolaTile,Make the most out of your powder room! These bold designs will have you inspired for weeks to come...https://t.co/L7DfwLqG1D #houzz https://t.co/dhdCDjicfe
2016-11-29 17:05:40 +0000,MerolaTile,"If you're in the market for a 12x24, Arion Grey is a must-have for its warm undertones and subtle texture. #interiordesign #architecture https://t.co/e25Swxw0dk"
2016-11-29 17:02:30 +0000,MerolaTile,"Alamo Grey is a perfect ""greige"" -- the hottest neutral for 2017! #interiordesign #homedecor #architecture https://t.co/W8SFwFgDHt"
2016-11-29 16:02:12 +0000,MerolaTile,You can't miss out on seeing this house! https://t.co/hw3n7PKKoH #houzz #interiordesign https://t.co/S488eDUj2o
2016-11-28 21:25:03 +0000,MerolaTile,RT @ZirconTools: Stunning. RT @Krissa_THstyle: Cobalt blue and grass green are charming... @ParkerKennedy @traditionalhome. https://t.co/vSâ€_
2016-11-28 20:05:30 +0000,MerolaTile,"These fresh, bold designs definitely keep us inspired! https://t.co/mYHN1K1xti #hgtv #interiordesign #homedecor https://t.co/vxSa9J1PM5"
2016-11-28 20:05:30 +0000,MerolaTile,"These fresh, bold designs definitely keep us inspired! https://t.co/mYHN1K1xti #hgtv #interiordesign #homedecor https://t.co/AhO9NSHK53"
2016-11-28 14:34:25 +0000,MerolaTile,RT @WarmlyYours: RT @shawremodeling: 21 Projects to Consider #BeforeTheHolidays https://t.co/TTa1KZOVoM #HomeImprovement https://t.co/p8qNTâ€_
2016-11-28 14:34:12 +0000,MerolaTile,Don't shy away from going green! Colorful kitchens are all the rage! #interiordesign #homedecor https://t.co/0YpWY0GR0Q
2016-11-28 14:32:43 +0000,MerolaTile,Happy Monday to some of our newest followers! @Rekitip @3DRecruit @ConstructALead @visiscreendoors
2016-11-28 14:31:36 +0000,MerolaTile,We hope everyone had a great Thanksgiving! We're grateful for our new followers: @richard1989118 @Bart_Laming @decorstyle_club @FixaFloorUK
2016-11-23 20:31:00 +0000,MerolaTile,Bold &amp; bright--you'll love this kitchen! https://t.co/msBflc6Fzm #hgtv #interiordesign #inspiration https://t.co/1XnujRBlgG
